page_name,page_id,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,ad_snapshot_url,currency,search_expression,crawl_timestamp,impressions.lower_bound,impressions.upper_bound,spend.lower_bound,spend.upper_bound,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,kanton,region,partei,account_art,ad_uuid
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-09T08:15:06Z,2019-09-09T08:15:06Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=398873380772575,CHF,180463245310322,2019-09-10T00:28:10Z,5000,9999,0,99,yvonneferi.ch,Fair und klar,Yvonne Feri in den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5303
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-09T08:15:06Z,2019-09-09T08:15:06Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=1391710231004535,CHF,180463245310322,2019-10-10T00:33:03Z,10000,49999,0,99,yvonneferi.ch,Fair und klar,Yvonne Feri in den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5304
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-09T08:15:06Z,2019-09-09T08:15:06Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=1391710231004535,CHF,180463245310322,2019-09-12T00:28:10Z,5000,9999,0,99,yvonneferi.ch,Fair und klar,Yvonne Feri in den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5304
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-09T08:15:06Z,2019-09-09T08:15:06Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=1391710231004535,CHF,180463245310322,2019-09-10T00:28:10Z,1000,4999,0,99,yvonneferi.ch,Fair und klar,Yvonne Feri in den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5304
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-04T15:22:28Z,2019-09-04T15:22:28Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=497435484324275,CHF,180463245310322,2019-10-10T00:33:03Z,50000,99999,100,499,yvonneferi.ch,Yvonne Feri - Fair und klar,In den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5305
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-04T15:22:28Z,2019-09-04T15:22:28Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=497435484324275,CHF,180463245310322,2019-09-11T00:28:05Z,10000,49999,100,499,yvonneferi.ch,Yvonne Feri - Fair und klar,In den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5305
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-04T15:22:28Z,2019-09-04T15:22:28Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=497435484324275,CHF,180463245310322,2019-09-10T00:28:10Z,10000,49999,0,99,yvonneferi.ch,Yvonne Feri - Fair und klar,In den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5305
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-04T15:22:28Z,2019-09-04T15:22:28Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=497435484324275,CHF,180463245310322,2019-09-09T00:27:34Z,0,999,0,99,yvonneferi.ch,Yvonne Feri - Fair und klar,In den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5305
Yvonne Feri - Politikerin aus Überzeugung,180463245310322,Yvonne Feri - Politikerin aus Überzeugung,2019-09-04T15:22:28Z,2019-09-04T15:22:28Z,NA,Am 20. Oktober: Yvonne Feri in den Regierungsrat und in den Nationalrat.,https://www.facebook.com/ads/archive/render_ad/?id=650230732165913,CHF,180463245310322,2019-10-10T00:33:03Z,0,999,0,99,yvonneferi.ch,Yvonne Feri - Fair und klar,In den Regierungsrat und in den Nationalrat.,AG,CH/D,SP,Person,5306
Avanti Luca,331483061077425,Luca Urgese,2019-10-09T08:09:15Z,2019-10-09T08:09:16Z,2019-10-19T08:09:15Z,"In meiner kleinen Veranstaltungsreihe ""Wahlbox"" duelliere ich mich mit SP-Kandidaten über je drei aktuelle Themen der Schweizer Politik. Hier ist Runde 2 des Wahlbox-Duells gegen SP-Kandidatin Sarah Wyss, in der ich deutlich mache, warum die Linke bei der Mobilität auf der falschen Spur ist.

Heute Abend steigt in der Markhalle der nächste Wahlbox: Luca Urgese vs. Christian von Wartburg. Komm vorbei und erlebe einen kurzweiligen politischen Schlagabtausch.",https://www.facebook.com/ads/archive/render_ad/?id=1490794117745735,CHF,SP,2019-10-10T00:18:52Z,0,999,0,99,https://www.avantiluca.ch,Wahlbox: Luca Urgese vs. Sarah Wyss zur Mobilität,NA,NA,NA,NA,NA,5307
Avanti Luca,331483061077425,Luca Urgese,2019-10-08T18:43:48Z,2019-10-08T18:43:50Z,2019-10-19T18:43:48Z,"In meiner kleinen Veranstaltungsreihe ""Wahlbox"" duelliere ich mich mit SP-Kandidaten über je drei aktuelle Themen der Schweizer Politik. Im Wahlbox gegen Sarah Wyss mache ich deutlich, was ich das Gefährliche an der linken Steuerpolitik finde.

Anlass verpasst? Morgen steigt der nächste Wahlbox: Luca Urgese vs. Christian von Wartburg.",https://www.facebook.com/ads/archive/render_ad/?id=2137289389910408,CHF,SP,2019-10-10T00:18:52Z,1000,4999,0,99,www.avantiluca.ch,Wahlbox: Luca Urgese vs. Sarah Wyss zur Steuerpolitik,NA,NA,NA,NA,NA,5308
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-28T20:03:50Z,2019-09-28T20:21:00Z,2019-10-03T20:21:00Z,"✅ Höhere Prämienverbilligungen
✅ Bessere Tagesbetreuung
✅ Sozialer Wohnungsbau",https://www.facebook.com/ads/archive/render_ad/?id=858321697895277,CHF,SP,2019-10-10T00:18:52Z,10000,49999,100,499,tanja-soland.ch,Jetzt wählen, ,NA,NA,NA,NA,5309
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-28T20:03:50Z,2019-09-28T20:21:00Z,2019-10-03T20:21:00Z,"✅ Höhere Prämienverbilligungen
✅ Bessere Tagesbetreuung
✅ Sozialer Wohnungsbau",https://www.facebook.com/ads/archive/render_ad/?id=858321697895277,CHF,SP,2019-09-30T00:17:06Z,5000,9999,0,99,tanja-soland.ch,Jetzt wählen, ,NA,NA,NA,NA,5309
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-28T20:03:50Z,2019-09-28T20:21:00Z,2019-10-03T20:21:00Z,"✅ Höhere Prämienverbilligungen
✅ Bessere Tagesbetreuung
✅ Sozialer Wohnungsbau",https://www.facebook.com/ads/archive/render_ad/?id=858321697895277,CHF,SP,2019-09-29T00:17:05Z,0,999,0,99,tanja-soland.ch,Jetzt wählen, ,NA,NA,NA,NA,5309
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-28T20:04:21Z,2019-09-28T20:21:00Z,2019-10-03T20:21:00Z,"✅ 20'000 Arbeitsplätze geschaffen
✅ Schulden halbiert
✅ Wirtschaftsstandort gestärkt",https://www.facebook.com/ads/archive/render_ad/?id=1318384681668548,CHF,SP,2019-10-10T00:18:52Z,10000,49999,100,499,tanja-soland.ch,Jetzt wählen,"Als Anwältin und ehemalige Pflegefachfrau Psychiatrie kenne ich auch die Bedürfnisse von Menschen in schwierigen Lebenslagen. Meine Hauptanliegen sind nachhaltige und transparente Finanzen, bezahlbare Wohnungen, faire Arbeitsbedingungen, Bildungschancen u",NA,NA,NA,NA,5310
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-28T20:04:21Z,2019-09-28T20:21:00Z,2019-10-03T20:21:00Z,"✅ 20'000 Arbeitsplätze geschaffen
✅ Schulden halbiert
✅ Wirtschaftsstandort gestärkt",https://www.facebook.com/ads/archive/render_ad/?id=1318384681668548,CHF,SP,2019-09-30T00:17:06Z,5000,9999,0,99,tanja-soland.ch,Jetzt wählen,"Als Anwältin und ehemalige Pflegefachfrau Psychiatrie kenne ich auch die Bedürfnisse von Menschen in schwierigen Lebenslagen. Meine Hauptanliegen sind nachhaltige und transparente Finanzen, bezahlbare Wohnungen, faire Arbeitsbedingungen, Bildungschancen u",NA,NA,NA,NA,5310
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-25T08:48:29Z,2019-09-25T10:40:28Z,2019-09-29T08:40:28Z,"JETZT TANJA SOLAND WÄHLEN
""Sie will die Finanzpolitik des sozialen Basel fortführen, eine mieterfreundliche Wohnbaupolitik und den Staat noch mehr als öffentlichen Dienstleister etablieren: Die sozialdemokratische Regierungsrats-Kandidatin Tanja Soland stammt aus einfachen Verhältnissen und pflegt bewusst einen bescheidenen Lebensstil.""",https://www.facebook.com/ads/archive/render_ad/?id=579378592871504,CHF,SP,2019-10-10T00:18:52Z,10000,49999,100,499,onlinereports.ch,"""Roulette spielen mit Menschen – das mache ich nicht""","Sie will die Finanzpolitik des sozialen Basel fortführen, eine mieterfreundliche Wohnbaupolitik und den Staat noch mehr als öffentlichen Dienstleister etablieren: Die sozialdemokratische Regierungsrats-Kandidatin Tanja Soland stammt aus einfachen Verhältnissen und pflegt bewusst einen bescheidene...",NA,NA,NA,NA,5311
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-25T08:48:29Z,2019-09-25T10:40:28Z,2019-09-29T08:40:28Z,"JETZT TANJA SOLAND WÄHLEN
""Sie will die Finanzpolitik des sozialen Basel fortführen, eine mieterfreundliche Wohnbaupolitik und den Staat noch mehr als öffentlichen Dienstleister etablieren: Die sozialdemokratische Regierungsrats-Kandidatin Tanja Soland stammt aus einfachen Verhältnissen und pflegt bewusst einen bescheidenen Lebensstil.""",https://www.facebook.com/ads/archive/render_ad/?id=579378592871504,CHF,SP,2019-09-27T00:16:31Z,5000,9999,100,499,onlinereports.ch,"""Roulette spielen mit Menschen – das mache ich nicht""","Sie will die Finanzpolitik des sozialen Basel fortführen, eine mieterfreundliche Wohnbaupolitik und den Staat noch mehr als öffentlichen Dienstleister etablieren: Die sozialdemokratische Regierungsrats-Kandidatin Tanja Soland stammt aus einfachen Verhältnissen und pflegt bewusst einen bescheidene...",NA,NA,NA,NA,5311
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-25T08:48:29Z,2019-09-25T10:40:28Z,2019-09-29T08:40:28Z,"JETZT TANJA SOLAND WÄHLEN
""Sie will die Finanzpolitik des sozialen Basel fortführen, eine mieterfreundliche Wohnbaupolitik und den Staat noch mehr als öffentlichen Dienstleister etablieren: Die sozialdemokratische Regierungsrats-Kandidatin Tanja Soland stammt aus einfachen Verhältnissen und pflegt bewusst einen bescheidenen Lebensstil.""",https://www.facebook.com/ads/archive/render_ad/?id=579378592871504,CHF,SP,2019-09-26T00:16:04Z,1000,4999,0,99,onlinereports.ch,"""Roulette spielen mit Menschen – das mache ich nicht""","Sie will die Finanzpolitik des sozialen Basel fortführen, eine mieterfreundliche Wohnbaupolitik und den Staat noch mehr als öffentlichen Dienstleister etablieren: Die sozialdemokratische Regierungsrats-Kandidatin Tanja Soland stammt aus einfachen Verhältnissen und pflegt bewusst einen bescheidene...",NA,NA,NA,NA,5311
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-25T08:50:10Z,2019-09-25T08:50:10Z,2019-09-27T12:09:10Z,"Ich werde als Regierungsrätin für bezahlbaren Wohnraum einstehen.

Basel-Stadt ist zu attraktiv für Investorinnen und Investoren. Dadurch werden die Mieten teurer. Ich stehe dafür ein, dass bezahlbarer Wohnraum nicht zerstört wird und mehr gemeinnütziger Wohnraum erstellt wird.",https://www.facebook.com/ads/archive/render_ad/?id=1877802582365796,CHF,SP,2019-10-10T00:18:52Z,1000,4999,0,99,tanja-soland.ch,Bezahlbare Wohnungen,"Als Anwältin und ehemalige Pflegefachfrau Psychiatrie kenne ich auch die Bedürfnisse von Menschen in schwierigen Lebenslagen. Meine Hauptanliegen sind nachhaltige und transparente Finanzen, bezahlbare Wohnungen, faire Arbeitsbedingungen, Bildungschancen u",NA,NA,NA,NA,5312
Avanti Luca,331483061077425,Luca Urgese,2019-09-23T20:20:51Z,2019-09-23T20:20:51Z,2019-09-27T10:00:18Z,"Politik bedeutet harte aber faire Auseinandersetzung über unterschiedliche politische Haltungen. 

In einem (verbalen) Wahlbox debattieren Sarah Wyss, Nationalratskandidatin SP und Luca Urgese, Nationalratskandidat FDP in drei kurzen Runden über drei Themen, welche die Schweiz aktuell beschäftigen.

Komm vorbei und nutze die Gelegenheit, um den beiden Kandidaten deine Fragen zu stellen. Im Anschluss wird ein Apéro offeriert.",https://www.facebook.com/ads/archive/render_ad/?id=556510788489355,CHF,SP,2019-10-10T00:18:52Z,5000,9999,0,99,Wahlbox: Luca Urgese vs. Sarah Wyss,Wahlbox: Luca Urgese vs. Sarah Wyss,Bibliothek Bar,NA,NA,NA,NA,5313
Avanti Luca,331483061077425,Luca Urgese,2019-09-23T20:20:51Z,2019-09-23T20:20:51Z,2019-09-27T10:00:18Z,"Politik bedeutet harte aber faire Auseinandersetzung über unterschiedliche politische Haltungen. 

In einem (verbalen) Wahlbox debattieren Sarah Wyss, Nationalratskandidatin SP und Luca Urgese, Nationalratskandidat FDP in drei kurzen Runden über drei Themen, welche die Schweiz aktuell beschäftigen.

Komm vorbei und nutze die Gelegenheit, um den beiden Kandidaten deine Fragen zu stellen. Im Anschluss wird ein Apéro offeriert.",https://www.facebook.com/ads/archive/render_ad/?id=556510788489355,CHF,SP,2019-09-26T00:16:04Z,1000,4999,0,99,Wahlbox: Luca Urgese vs. Sarah Wyss,Wahlbox: Luca Urgese vs. Sarah Wyss,Bibliothek Bar,NA,NA,NA,NA,5313
Tanja Soland,361982381337389,SP Basel-Stadt,2019-09-23T12:25:52Z,2019-09-23T12:25:52Z,2019-09-27T12:09:10Z,"Ich werde als Regierungsrätin für bezahlbaren Wohnraum einstehen.

Basel-Stadt ist zu attraktiv für Investorinnen und Investoren. Dadurch werden die Mieten teurer. Ich stehe dafür ein, dass bezahlbarer Wohnraum nicht zerstört wird und mehr gemeinnütziger Wohnraum erstellt wird.",https://www.facebook.com/ads/archive/render_ad/?id=590416131525732,CHF,SP,2019-10-10T00:18:52Z,10000,49999,100,499,tanja-soland.ch,Bezahlbare Wohnungen,"Als Anwältin und ehemalige Pflegefachfrau Psychiatrie kenne ich auch die Bedürfnisse von Menschen in schwierigen Lebenslagen. Meine Hauptanliegen sind nachhaltige und transparente Finanzen, bezahlbare Wohnungen, faire Arbeitsbedingungen, Bildungschancen u",NA,NA,NA,NA,5314
